rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:49F3htNmwzPKFycPdOrDvf","OFFICIAL HIGE DANDISM","Subtitle","IRORI Records",1,1,10,"3413996"
2,"spotify:track:3khEEPRyBeOUabbmOPJzAG","Kenshi Yonezu","KICK BACK","Sony Music Labels Inc.",1,2,10,"2426483"
3,"spotify:track:2Dzzhb1oV5ckgOjWZLraIB","natori","Overdose","なとり",2,3,14,"1735479"
4,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",1,4,51,"1668860"
5,"spotify:track:28MATCYDctW5EiBa2repxb","Ado","新時代","Universal Music LLC",1,5,27,"1477846"
6,"spotify:track:4NaaF28BeO9WzjDrSS71Nz","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,7,29,"1417094"
7,"spotify:track:1Vqs0lXeJafYZz2sxnfB3V","Saucy Dog","シンデレラボーイ","A-Sketch",2,6,62,"1351143"
8,"spotify:track:6zjk7Qbwb9DZ4ykUUoqknh","10-FEET","第ゼロ感","Universal Music LLC",8,50,2,"1171310"
9,"spotify:track:4JK1kDUdH9RTBQrrSO1QfR","Yuuri","ベテルギウス","Sony Music Labels Inc.",1,8,58,"1156696"
10,"spotify:track:5YQNjKZofFhlBCIzTVY6rW","Ado","私は最強","Universal Music LLC",2,10,25,"1151179"
11,"spotify:track:60ReNXcPcsVFd7nUuQw5HZ","OFFICIAL HIGE DANDISM","ミックスナッツ","IRORI Records",1,17,35,"1130854"
12,"spotify:track:4Fh1CzvLHIUn26tjbZZ1mR","RADWIMPS","カナタハルカ","Universal Music LLC",8,9,7,"1084303"
13,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,14,58,"1066295"
14,"spotify:track:1RChlirFdgtS1ZPH45dJX0","Tani Yuuki","もう一度","Valley Records",11,13,12,"1049832"
15,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,16,35,"1046113"
16,"spotify:track:39HrUxcvKF3jtLz7fUDWXc","Hikaru Utada","First Love","Universal Music LLC",16,25,63,"1027908"
17,"spotify:track:3HCGX2gmPLu6ttkbYvPGTR","RADWIMPS, Toaka","すずめ","Universal Music LLC",10,11,11,"1027826"
18,"spotify:track:5MqZFxSAGTKqnUbBVLlkM5","yangskinny","本当はね、","ヤンスキ",8,12,9,"1022984"
19,"spotify:track:5m1i6hq7dmRlp3c1utE48L","back number","水平線","Universal Music LLC",1,20,70,"993856"
20,"spotify:track:7ajpbW6tBpqUI9foCtwlLw","YOASOBI","祝福","YOASOBI",8,15,11,"985776"
21,"spotify:track:4fsQ0K37TOXa3hEQfjEic1","LE SSERAFIM","ANTIFRAGILE","SOURCE MUSIC",19,19,9,"981858"
22,"spotify:track:1uveEvgKX4irLcp1BUTIFD","yama","色彩","Sony Music Labels Inc.",14,18,11,"968131"
23,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","怪獣の花唄","SDR Inc.",18,21,107,"942804"
24,"spotify:track:7qOsSOpiL3R8RKyiBtIYNQ","BUMP OF CHICKEN","SOUVENIR","Toy's Factory",10,22,11,"928862"
25,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,23,111,"919016"
26,"spotify:track:4gbHag1jhjLTDcrbfpFnYQ","back number","アイラブユー","Universal Music LLC",25,29,8,"894262"
27,"spotify:track:1RDvyOk4WtPCtoqciJwVn8","Jung Kook, BTS, FIFA Sound","Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]","Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC",21,24,4,"861416"
28,"spotify:track:278JqkBGkjDovOYAwE8TW7","OFFICIAL HIGE DANDISM","115万キロのフィルム","LASTRUM",6,27,189,"855882"
29,"spotify:track:0o9zmvc5f3EFApU52PPIyW","Fujii Kaze","死ぬのがいいわ","Universal Music LLC",7,28,17,"837698"
30,"spotify:track:78MS9OT9Flm2V78fhTw4rk","Ado","逆光","Universal Music LLC",2,30,23,"832622"
31,"spotify:track:5P8ZvBQoCrujjNcLAxO3Su","back number","クリスマスソング","Universal Music LLC",6,52,156,"824619"
32,"spotify:track:2uMNMcjjUz8oNIxjIu20qE","SEKAI NO OWARI","Habit","Universal Music LLC",2,32,33,"819127"
33,"spotify:track:2j7GjqDtsKbEhVq0Gw6a5Z","wacci","恋だろ","Sony Music Labels Inc.",15,36,25,"816640"
34,"spotify:track:7gdbaUPut1M0ewKOSAqvyW","King Gnu","Stardom","Sony Music Labels Inc.",20,26,4,"815224"
35,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,54,34,"814883"
36,"spotify:track:0J0P8iSE6l3pYHbUdNFYdS","King Gnu","カメレオン","Sony Music Labels Inc.",1,31,42,"807969"
37,"spotify:track:3lUOzabhWYyRImRszpJGOU","Vaundy","CHAINSAW BLOOD","Sony Music Labels Inc.",8,33,10,"792856"
38,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,37,85,"785088"
39,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",19,39,187,"782115"
40,"spotify:track:1XeOqgzh2fZhmgxnmyiIJ8","ZUTOMAYO","残機","Universal Music LLC",10,34,9,"773152"
41,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",6,40,120,"757518"
42,"spotify:track:3IhHrBYZaxySuRu1zI7Vuk","Ado","ウタカタララバイ","Universal Music LLC",4,35,19,"756846"
43,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,43,121,"752109"
44,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",12,38,17,"751599"
45,"spotify:track:2N4lCwOeFRX7qrbMPRcZ7d","back number","ベルベットの詩","Universal Music LLC",23,45,16,"749728"
46,"spotify:track:6IO5nn84TKArsi3cjpIqaD","Ryokuoushoku Shakai","Mela!","Sony Music Labels Inc.",22,41,138,"748672"
47,"spotify:track:19mjCzLuMHZ0Tyn3eI85bo","Yuuri","シャッター","Sony Music Labels Inc.",10,42,75,"726954"
48,"spotify:track:7tnYsRepXLaNhqj4xtcWP2","Fujii Kaze","grace","Universal Music LLC",14,44,10,"722147"
49,"spotify:track:6O4twzzHHIM6mmTqPpJNYE","Mrs. GREEN APPLE","Soranji","Universal Music LLC",49,57,8,"673519"
50,"spotify:track:0kqTXMHiQiB7IECD0WwcPq","TWICE","Talk that Talk","WM Japan",13,46,16,"658925"
51,"spotify:track:1g6Elo93E6SecrU4iVJXpA","Yuuri","クリスマスイブ","Sony Music Labels Inc.",51,88,2,"628793"
52,"spotify:track:0zfNtgPJ5FLkbveRjSdCMb","Kyanai","バニラ","ENS Entertainment",17,49,35,"605694"
53,"spotify:track:495GBEvMX06OrwhCCZ7H0y","8LOOM","Melody","Virgin Music Label And Artist Services (S&D)",52,53,5,"594099"
54,"spotify:track:34PR0zLBVl7VMF9E7dDwdo","King Gnu","雨燦々","Sony Music Labels Inc.",11,47,22,"587053"
55,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",14,48,25,"550347"
56,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",1,58,144,"507330"
57,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","いつか","MASH A&R",51,56,139,"495044"
58,"spotify:track:7v8wKvNQQIxkugCFFjrkaO","Aimer","残響散歌","Sony Music Labels Inc.",1,59,54,"487845"
59,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","OFFICIAL HIGE DANDISM","Pretender","ポニーキャニオン",1,62,191,"477511"
60,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",56,61,114,"468857"
61,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","OFFICIAL HIGE DANDISM","I LOVE...","IRORI Records",1,70,153,"465622"
62,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",53,60,58,"456921"
63,"spotify:track:0PvuVoqa1IHCnTrNnltS70","Hikaru Utada","First Love - 2022 Mix","Universal Music LLC",63,-1,1,"456512"
64,"spotify:track:30qO2rZlw1ZTLWOpCGuuGI","Vaundy","置き手紙","SDR Inc.",64,67,3,"454496"
65,"spotify:track:1klq7dgG1Pz0ijci5Pmae1","Stray Kids","CASE 143","Sony Music Labels Inc.",65,66,10,"452298"
66,"spotify:track:2IL2asrtx7XM1y8fu2RMnR","Da-iCE","CITRUS","avex trax",9,65,103,"451608"
67,"spotify:track:5KLL3cZEyuSJRvyS84o4Df","ano","ちゅ、多様性。","Toy's Factory",61,63,3,"437905"
68,"spotify:track:6jjYDGxVJsWS0a5wlVF5vS","BTS","Butter","BIGHIT MUSIC",1,71,82,"437381"
69,"spotify:track:0Xn30nT5EKFPsWvpiJ2Iav","back number","オールドファッション","Universal Music LLC",58,69,54,"431281"
70,"spotify:track:0ky07Oq85l9zx7e427XGgC","TK from Ling tosite sigure","first death","Sony Music Labels Inc.",68,68,2,"429185"
71,"spotify:track:7ncPjJBktLEOpstY5JOUMK","King Gnu","一途","Sony Music Labels Inc.",1,64,53,"427156"
72,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",69,76,18,"423416"
73,"spotify:track:7LPL74iMxXZ4hEjCwmLMae","Vaundy","napori","SDR Inc.",18,72,108,"416502"
74,"spotify:track:6ZiEWet0uFRwWBCEKCQ8rY","King Gnu","逆夢","Sony Music Labels Inc.",1,73,51,"413764"
75,"spotify:track:6wDntdm888mDo458RaYjGl","OFFICIAL HIGE DANDISM","Cry Baby","IRORI Records",4,87,84,"410793"
76,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,84,231,"407207"
77,"spotify:track:3PK5ERLCyMuQ5Cb89GbZVL","Takaya Kawasaki","魔法の絨毯","Warner Music D.N.A.",13,78,117,"406675"
78,"spotify:track:0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","Universal Records",3,120,24,"406371"
79,"spotify:track:5PeXak0Ox3JmH2oor0qnGt","Vaundy","恋風邪にのせて","SDR Inc.",14,74,41,"405342"
80,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,79,209,"403294"
81,"spotify:track:0NEbWcrkt0Uca1pbjfmSDD","8LOOM","Come Again","Virgin Music Label And Artist Services (S&D)",65,82,8,"402043"
82,"spotify:track:6uhIF5J5Txaie0is2nXdxU","YOASOBI","怪物","YOASOBI",4,86,101,"401552"
83,"spotify:track:0tJ6d01rh2gTbpFlY1mYJZ","Mrs. GREEN APPLE","私は最強","Universal Music LLC",40,55,6,"401257"
84,"spotify:track:2wRKOmpe6I7q6k69bkjuFU","WEDNESDAY CAMPANELLA","エジソン","WM Japan",7,80,27,"397155"
85,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",52,92,169,"394705"
86,"spotify:track:3XYRV7ZSHqIRDG87DKTtry","BTS","Permission to Dance","BIGHIT MUSIC",1,89,75,"393724"
87,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",7,75,75,"393248"
88,"spotify:track:5rJ7bdPmr8nfmm2JQ8xHOz","NAYEON","POP!","WM Japan",8,81,25,"391918"
89,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",5,129,25,"391346"
90,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,93,124,"389933"
91,"spotify:track:0loZ1KfQSLJxYR0Y7dImKN","YOASOBI","海のまにまに","YOASOBI",91,115,4,"389446"
92,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",9,77,37,"383806"
93,"spotify:track:4xk70Qur2QeRmWIzWPC63V","Vaundy","踊り子","SDR Inc.",10,83,56,"383168"
94,"spotify:track:6qn31XzTa6YKXs5FZpAPgP","Chippoke Ohashi","常緑","TRIAD/Nippon Columbia Co., Ltd.",20,85,58,"383093"
95,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",17,91,33,"380170"
96,"spotify:track:2MmgGuQzr0kkiA04lMdPXW","MAISONdes, 花譜, ツミキ","トウキョウ・シャンディ・ランデヴ","Sony Music Labels Inc.",96,139,5,"378593"
97,"spotify:track:0akvgdebTkERlRqNKJZuFy","Da-iCE","スターマイン","avex trax",97,102,6,"374406"
98,"spotify:track:2PlbwoIVr25oita35jg9ht","Vaundy","花占い","SDR Inc.",18,90,76,"367179"
99,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",52,94,48,"366886"
100,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",53,100,68,"361900"
101,"spotify:track:4OL2UHjasZp21Z1c2htqPj","YOAKE","ねぇ","YOAKE project",58,96,29,"361416"
102,"spotify:track:70uJr9I7fSA0DUrnSzyCvZ","Tokyo Ska Paradise Orchestra, 石原 慎也","紋白蝶 - feat. 石原慎也 (Saucy Dog)","cutting edge/JUSTA RECORD",59,101,5,"360462"
103,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",71,97,135,"357254"
104,"spotify:track:57MvUwzIzRJ0r21rnNU1s1","Vaundy","不可幸力","SDR Inc.",20,103,128,"346421"
105,"spotify:track:7FiTlLKW0Knj8rm7lMa9N7","Creepy Nuts, Ayase, Lilas","ばかまじめ","Sony Music Labels Inc.",56,118,39,"341960"
106,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,95,254,"340716"
107,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,98,134,"339120"
108,"spotify:track:2vAtN2fB1zqTzfPGxqHmyO","neguse.","グッドな音楽を","ねぐせ。",52,99,14,"338727"
109,"spotify:track:7f9DsQEsIoeTwKxV6shsom","back number","恋","Universal Music LLC",96,104,14,"338267"
110,"spotify:track:3hBAYbAECEix9raaTq8S3H","back number","ヒロイン","Universal Music LLC",40,132,120,"337679"
111,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,109,199,"337428"
112,"spotify:track:3K9RzumH1VCDgIZuwuT9bq","HoneyWorks, かぴ","可愛くてごめん (feat. かぴ)","HoneyWorks",83,110,6,"337273"
113,"spotify:track:6tkSMR8bEIfEcJn7ybJtSP","HENTAI SHINSHI CLUB","YOKAZE","TOY'S FACTORY",15,105,107,"335103"
114,"spotify:track:2JPT05xVbGuIkAc0LNRo3s","Ado","風のゆくえ","Universal Music LLC",10,106,19,"332598"
115,"spotify:track:1S1WSh4uCprvucg6Hx57Eh","Mrs. GREEN APPLE, asmi","ブルーアンビエンス","Universal Music LLC",79,114,26,"328072"
116,"spotify:track:1Un529i9CGOerj2QZKHWkl","8LOOM","君の花になる","Virgin Music Label And Artist Services (S&D)",106,111,5,"324674"
117,"spotify:track:4n1x8gmuHKOJ1BNFnBsgTh","Saucy Dog","魔法にかけられて","A-Sketch",53,108,38,"324113"
118,"spotify:track:6EuubEs5qOmJdpNhkU47OZ","Lilas","スパークル","幾田りら",51,116,47,"323794"
119,"spotify:track:5hL1l3xsH0ZyKl8yUI6woj","Ado","Tot Musica","Universal Music LLC",7,113,19,"323729"
120,"spotify:track:2mRMcwDCNyYvBXaoUxmsmE","Saucy Dog","優しさに溢れた世界で","A-Sketch",8,112,28,"322812"
121,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,117,118,"322582"
122,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,128,178,"321622"
123,"spotify:track:4qs3qswB84E0VPmM4tsTws","Aimer","Deep down","Sony Music Labels Inc.",123,-1,1,"321336"
124,"spotify:track:3Itdlob7CzXIQqydeVwutQ","BE:FIRST","Bye-Good-Bye","B-ME",8,119,41,"319693"
125,"spotify:track:0UBUg8NU4XJtQqzTPs8Pkr","YOASOBI","三原色","YOASOBI",5,107,76,"316498"
126,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,124,230,"315070"
127,"spotify:track:4dFGAtzdQ0C7WowKPZXc8J","Saucy Dog","紫苑","A-Sketch",25,51,10,"314548"
128,"spotify:track:7LsVUX6kePVHSohmWmAwaO","SEKAI NO OWARI","silent","Universal Music LLC",5,182,71,"313407"
129,"spotify:track:1SQiB9KEx06RbXuGmqCLuc","Keisuke Kuwata","白い恋人達 [2022 Remaster]","TAISHITA",50,174,12,"311707"
130,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",67,143,8,"309342"
131,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,126,138,"308839"
