rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,1,8,"2182317"
2,"spotify:track:21VsLvoE7elUmJZLSawaMh","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,2,65,"2151747"
3,"spotify:track:57zS3lPil2VxdlBLXHu8l2","Mrs. GREEN APPLE","クスシキ","Universal Music LLC",1,4,14,"2125047"
4,"spotify:track:2Co1E8jcju2tCgPZIqxkTr","Mrs. GREEN APPLE","breakfast","Universal Music LLC",2,3,6,"2058151"
5,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,5,365,"1768920"
6,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,7,116,"1697779"
7,"spotify:track:5JTNhYqB0eG0ivgZcBviJ0","HANA","ROSE","Sony Music Labels Inc.",2,8,15,"1566302"
8,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",7,11,142,"1532994"
9,"spotify:track:7KNY1e9x1MDvpBAmIAN3tz","BE:FIRST","夢中","B-ME",6,6,11,"1522964"
10,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,10,51,"1470088"
11,"spotify:track:7ikOwlVju9HYUKthPiNHwr","Mrs. GREEN APPLE","ダーリン","Universal Music LLC",2,13,25,"1382069"
12,"spotify:track:6FhWelfRDMFZRtFUU6SIdC","sakanaction","怪獣","NF Records",1,9,21,"1368656"
13,"spotify:track:5LkmpgQYtwHtuvASgnLBe1","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,17,163,"1306975"
14,"spotify:track:35MeePbBnryubkVG0v8GbI","back number","ブルーアンバー","Universal Music LLC",6,12,11,"1279440"
15,"spotify:track:20mMzqcOAO1J5qmM7Q6sP0","HANA","Burning Flower","Sony Music Labels Inc.",8,14,5,"1276756"
16,"spotify:track:6QGuDk8tY8Lan39gTWtXWK","Lilas","恋風","幾田りら",16,18,13,"1256511"
17,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",15,15,326,"1241314"
18,"spotify:track:7sO2NML7SulscK8RR27uUf","Mrs. GREEN APPLE","天国","Universal Music LLC",2,16,10,"1238416"
19,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,22,312,"1197793"
20,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,19,332,"1140551"
21,"spotify:track:0voOaunLYYqPHrsgXbFVlW","Da-iCE","I wonder","avex trax",3,27,63,"1137378"
22,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,20,241,"1109644"
23,"spotify:track:6aOhyW3xoiiQSNRSsOpLcF","Mrs. GREEN APPLE","ビターバカンス","Universal Music LLC",2,24,32,"1109133"
24,"spotify:track:170XOP1T4MvY9TLTgPw07D","Mrs. GREEN APPLE","Magic","Universal Music LLC",4,29,109,"1107122"
25,"spotify:track:6xLSq48LkhwFTwKx442veN","Number_i","GOD_i","TOBE MUSIC",11,25,24,"1094914"
26,"spotify:track:7Md0Rk4s9khBtVpSD03bWl","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",9,21,321,"1083270"
27,"spotify:track:5Ak1F5nGzM4KRhE0H1Q3CP","Omoinotake","幾億光年","Sony Music Labels Inc.",2,26,76,"1079447"
28,"spotify:track:4ujiGt8LsQUoZF7wR0BZxW","HANA","Drop","Sony Music Labels Inc.",25,34,23,"1046804"
29,"spotify:track:5NTtQCnREVVfZuBjVMF4dm","Shota Shimizu","PUZZLE","Sony Music Labels Inc.",14,28,14,"1028179"
30,"spotify:track:0ANuqsirxjEIORpt9PyB4E","Mrs. GREEN APPLE","familie","Universal Music LLC",2,32,48,"1008564"
31,"spotify:track:1KLg01cjnRsENoFhJWUTSd","Kenshi Yonezu","Plazma","Sony Music Labels Inc.",4,23,25,"1001894"
32,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,30,303,"1001328"
33,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",12,31,280,"991111"
34,"spotify:track:6njCYAgcQgHAmbN7VChcrI","CUTIE STREET","かわいいだけじゃだめですか？","KAWAII LAB.",17,35,41,"990902"
35,"spotify:track:2zxK14g3shGRbgjUmKaj2x","CHANMINA","SAD SONG","WM Japan",14,37,24,"974113"
36,"spotify:track:3RvdkNMcSy71m0aT6UF9Uf","back number","水平線","Universal Music LLC",1,36,204,"963115"
37,"spotify:track:1gosofqcJ7t3IUrQpDwGVL","Number_i","BON","TOBE MUSIC",7,40,59,"944617"
38,"spotify:track:6aeEYLO194bhR0hN4qCes9","Mrs. GREEN APPLE","Carrying Happiness - Tokyo Disney Resort Version","Walt Disney Records",38,82,2,"941027"
39,"spotify:track:1ic3Thr0mG0IsBE98pPcQ2","aespa","Dirty Work","SM Entertainment",39,41,2,"930115"
40,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,50,255,"923481"
41,"spotify:track:7rPEpMvt6O2Np1i7TFk3Hc","King Gnu","TWILIGHT!!!","Sony Music Labels Inc.",2,38,12,"912563"
42,"spotify:track:075HUD50Nuea3rNaABIsNZ","tuki.","晩餐歌 - Bansanka","月面着陸計画",2,42,93,"907852"
43,"spotify:track:1JdUw14vtWg9Vt4aRfHqwl","Number_i","INZM","TOBE MUSIC",4,44,47,"893500"
44,"spotify:track:7rA2RuTx1dHadrZcoKh8O9","Number_i","GOAT","TOBE MUSIC",5,47,80,"882142"
45,"spotify:track:4p0uVFAXKUISu8yp9gNtWE","ILLIT","Billyeoon Goyangi (Do the Dance)","BELIFT LAB",39,39,3,"864104"
46,"spotify:track:0dzbNEBsrs17os3jJOFLar","XG","IS THIS LOVE","XGALX",20,45,19,"863434"
47,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,43,192,"842497"
48,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,46,38,"840480"
49,"spotify:track:6TijPbRQPU86xEiN8Dh3YF","Mrs. GREEN APPLE","コロンブス","Universal Music LLC",2,52,57,"809530"
50,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,33,258,"759532"
51,"spotify:track:0NHu2Lo9MWkvhOggEy1bYg","Kenshi Yonezu","BOW AND ARROW","Sony Music Labels Inc.",10,48,24,"744966"
52,"spotify:track:7emibp3qHeqNNYqZ2Y09xb","ORANGE RANGE","イケナイ太陽","Sony Music Labels Inc.",52,148,18,"652831"
53,"spotify:track:4MYH9m9nYL5OtvtehXmNn6","Mrs. GREEN APPLE","Dear","Universal Music LLC",8,61,60,"639071"
54,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,55,347,"622188"
55,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,53,246,"605846"
56,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,60,219,"594144"
57,"spotify:track:0yiDwxnb6D0Vh5yyciuStd","FRUITS ZIPPER","わたしの一番かわいいところ","KAWAII LAB.",52,62,48,"584566"
58,"spotify:track:1Xj5ZS6bpYPt87m09JbFPb","Mrs. GREEN APPLE","慶びの種","Universal Music LLC",58,-1,1,"584455"
59,"spotify:track:4ER5mnbHqsvggEcoVMdFSk","Mrs. GREEN APPLE","ANTENNA","Universal Music LLC",57,85,96,"582719"
60,"spotify:track:4WhHNXBgRglnkjy7TMzgdh","Fujii Kaze","Hachikō","Universal Music LLC",37,49,4,"575764"
61,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,58,258,"569074"
