rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,11,2,"2632518"
2,"spotify:track:3huSUfmhUr4entz2S0G31O","Mrs. GREEN APPLE","クスシキ","Universal Music LLC",1,1,8,"2166931"
3,"spotify:track:78W4mTLIh4qoLu92W4IQhO","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,2,59,"2056889"
4,"spotify:track:2eKEFanCoyAlSPc5XPSkrj","Mrs. GREEN APPLE","天国","Universal Music LLC",2,4,4,"1848201"
5,"spotify:track:5JTNhYqB0eG0ivgZcBviJ0","HANA","ROSE","Sony Music Labels Inc.",2,5,9,"1730769"
6,"spotify:track:6FhWelfRDMFZRtFUU6SIdC","sakanaction","怪獣","NF Records",1,3,15,"1671500"
7,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,8,45,"1590903"
8,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,9,359,"1580055"
9,"spotify:track:35MeePbBnryubkVG0v8GbI","back number","ブルーアンバー","Universal Music LLC",6,6,5,"1576381"
10,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,10,110,"1540087"
11,"spotify:track:7rPEpMvt6O2Np1i7TFk3Hc","King Gnu","TWILIGHT!!!","Sony Music Labels Inc.",2,7,6,"1462805"
12,"spotify:track:62x4EMPyCFF2Ohv7qDjalp","Mrs. GREEN APPLE","ダーリン","Universal Music LLC",2,15,19,"1442066"
13,"spotify:track:6xLSq48LkhwFTwKx442veN","Number_i","GOD_i","TOBE MUSIC",11,12,18,"1395917"
14,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",7,13,136,"1389432"
15,"spotify:track:7KNY1e9x1MDvpBAmIAN3tz","BE:FIRST","夢中","B-ME",15,25,5,"1363431"
16,"spotify:track:2zxK14g3shGRbgjUmKaj2x","CHANMINA","SAD SONG","WM Japan",16,21,18,"1357147"
17,"spotify:track:09O5p1IP5i2xldBScLpXX7","Shota Shimizu","PUZZLE","Sony Music Labels Inc.",14,14,8,"1239352"
18,"spotify:track:5LkmpgQYtwHtuvASgnLBe1","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,19,157,"1223824"
19,"spotify:track:6DYV1GqwCTrvfPcjeFwjLt","Mrs. GREEN APPLE","ビターバカンス","Universal Music LLC",2,16,26,"1204491"
20,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,18,235,"1194574"
21,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,22,326,"1182008"
22,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",15,23,320,"1171766"
23,"spotify:track:7Md0Rk4s9khBtVpSD03bWl","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",9,17,315,"1158361"
24,"spotify:track:0dzbNEBsrs17os3jJOFLar","XG","IS THIS LOVE","XGALX",20,20,13,"1121032"
25,"spotify:track:4PCQHOJFMV9BWq46UMVf2l","Mrs. GREEN APPLE","familie","Universal Music LLC",2,24,42,"1098140"
26,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,27,306,"1078808"
27,"spotify:track:170XOP1T4MvY9TLTgPw07D","Mrs. GREEN APPLE","Magic","Universal Music LLC",4,26,103,"1068682"
28,"spotify:track:1KLg01cjnRsENoFhJWUTSd","Kenshi Yonezu","Plazma","Sony Music Labels Inc.",4,30,19,"1063500"
29,"spotify:track:6QGuDk8tY8Lan39gTWtXWK","Lilas","恋風","幾田りら",26,34,7,"1061613"
30,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,29,297,"1056583"
31,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",12,32,274,"1049359"
32,"spotify:track:5Ak1F5nGzM4KRhE0H1Q3CP","Omoinotake","幾億光年","Sony Music Labels Inc.",2,33,70,"1045577"
33,"spotify:track:3RvdkNMcSy71m0aT6UF9Uf","back number","水平線","Universal Music LLC",1,36,198,"1020680"
34,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,28,32,"1014848"
35,"spotify:track:075HUD50Nuea3rNaABIsNZ","tuki.","晩餐歌 - Bansanka","月面着陸計画",2,37,87,"1014150"
36,"spotify:track:5RKDnMLQdvkk4OLxF0uBj6","Yorushika","火星人","Universal Music LLC",31,31,3,"991830"
37,"spotify:track:1gosofqcJ7t3IUrQpDwGVL","Number_i","BON","TOBE MUSIC",7,35,53,"944412"
38,"spotify:track:0voOaunLYYqPHrsgXbFVlW","Da-iCE","I wonder","avex trax",3,41,57,"928781"
39,"spotify:track:4ujiGt8LsQUoZF7wR0BZxW","HANA","Drop","Sony Music Labels Inc.",27,43,17,"920590"
40,"spotify:track:0fK7ie6XwGxQTIkpFoWkd1","JENNIE","like JENNIE","OA Entertainment/Columbia",26,38,12,"911861"
41,"spotify:track:1JdUw14vtWg9Vt4aRfHqwl","Number_i","INZM","TOBE MUSIC",4,39,41,"906991"
42,"spotify:track:7rA2RuTx1dHadrZcoKh8O9","Number_i","GOAT","TOBE MUSIC",5,40,74,"896693"
43,"spotify:track:0NHu2Lo9MWkvhOggEy1bYg","Kenshi Yonezu","BOW AND ARROW","Sony Music Labels Inc.",10,42,18,"895219"
44,"spotify:track:7Di6C0eNJYr8vNCd5LWGOl","Number_i","i_DOG","TOBE MUSIC",44,56,2,"890574"
45,"spotify:track:3hp17ZWfLvUXNe1rzo8RbZ","Number_i","HIRAKEGOMA","TOBE MUSIC",21,52,12,"889605"
46,"spotify:track:3TJPkm6FGLjAgtoF3SiVyK","Number_i","ロミジュリ","TOBE MUSIC",46,53,2,"888399"
47,"spotify:track:5cgAh7vXzSLenjobNszFqB","Number_i","Frisco","TOBE MUSIC",47,59,2,"886605"
48,"spotify:track:6M1dettnY9hHsFZr7qV6FG","Number_i","Psycho","TOBE MUSIC",48,57,2,"883112"
49,"spotify:track:3ECvJ97WjbbaTsCZ64pwgI","Mrs. GREEN APPLE","コロンブス","Universal Music LLC",2,44,51,"855410"
50,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",6,45,318,"794377"
51,"spotify:track:48N9nuZilWYtqAKqxVPtAR","tuki.","騙シ愛 - Damashiai","The Lunar Landing Plan",51,69,6,"742009"
52,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,51,252,"722735"
53,"spotify:track:2XlTBc7XOzyunDf3Oqsfpk","YOASOBI","Watch me!","YOASOBI",53,149,2,"705611"
54,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,55,249,"692466"
55,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,64,213,"691602"
56,"spotify:track:6njCYAgcQgHAmbN7VChcrI","CUTIE STREET","かわいいだけじゃだめですか？","KAWAII LAB.",17,50,35,"672280"
57,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,65,341,"668983"
58,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,54,186,"649637"
59,"spotify:track:11FABIv3ns0K7lHEPi62LU","BE:FIRST","GRIT","B-ME",59,-1,1,"644688"
60,"spotify:track:6l9uVfPEhdfE50mTPgnE0W","Vaundy","僕にはどうしてわかるんだろう","SDR Inc.",52,62,5,"638873"
61,"spotify:track:3CeUMk1K4RPOpyzxn7JKZV","AKASAKI","Bunny Girl","UME - Global Clearing House",1,47,34,"636561"
62,"spotify:track:2XS2jEncSJsetNZdVtlpeo","=LOVE","とくべチュ、して","Sony Music Labels Inc.",60,60,5,"634762"
63,"spotify:track:2BfzhBl79bcPOHHXAXJkTY","CHANMINA","ハレンチ","WM Japan",53,75,48,"629153"
64,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,67,252,"627571"
65,"spotify:track:33qTER0xTXBQPDMSYR1hGX","Mrs. GREEN APPLE","Dear","Universal Music LLC",8,49,54,"625556"
66,"spotify:track:4ddBsPV13qO8SGaVf6ZQnl","JO1","BE CLASSIC","LAPONE ENTERTAINMENT",34,46,10,"611766"
67,"spotify:track:20VZXnRzvcS0qVMOThjjmM","HANA","Tiger","Sony Music Labels Inc.",66,66,5,"610297"
68,"spotify:track:5glPFBAuA1C85tBcVWVzvO","Fujii Kaze","満ちてゆく","Universal Music LLC",3,107,61,"602706"
69,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,58,240,"602008"
70,"spotify:track:75yAymNsjxzPPNG6LiIQ9P","ILLIT","Almond Chocolate","Universal Music LLC",17,48,14,"599611"
71,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",23,61,242,"597185"
72,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",1,83,179,"586290"
73,"spotify:track:1Vqs0lXeJafYZz2sxnfB3V","Saucy Dog","シンデレラボーイ","A-Sketch",2,71,190,"583832"
74,"spotify:track:7f9DsQEsIoeTwKxV6shsom","back number","恋","Universal Music LLC",50,70,130,"572354"
75,"spotify:track:4ETc1oFREuqQss7VQ1Y4mj","Vaundy","花占い","SDR Inc.",18,74,204,"562021"
76,"spotify:track:5aDgM8rYPT15CqjkN1EIKq","CHANMINA","Never Grow Up","WM Japan",55,105,164,"557966"
77,"spotify:track:4LhDEsC2tzaVuZbWAaCLrP","Creepy Nuts","Bling-Bang-Bang-Born","Sony Music Labels Inc.",1,78,73,"556833"
78,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,76,337,"553969"
79,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,79,239,"550977"
80,"spotify:track:5QAL609pd2Q1Th44Eh4Naq","BE:FIRST","Boom Boom Back","B-ME",24,128,81,"550582"
81,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,85,163,"548179"
82,"spotify:track:4a48lWUd64bZgHUDx0GZlj","sakanaction","新宝島","NF Records",4,84,157,"548112"
83,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,82,98,"543082"
84,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,77,358,"536261"
85,"spotify:track:1H3qOzheTPhE7aVvJOWfvA","SPITZ","美しい鰭","Universal Music LLC",2,73,112,"532445"
86,"spotify:track:0OeTb9sIQTNq313HQHv9TM","Mrs. GREEN APPLE","春愁","Universal Music LLC",16,94,269,"527285"
