rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:78W4mTLIh4qoLu92W4IQhO","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,1,40,"3669800"
2,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,2,13,"2388967"
3,"spotify:track:6DYV1GqwCTrvfPcjeFwjLt","Mrs. GREEN APPLE","ビターバカンス","Universal Music LLC",3,4,7,"2325920"
4,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,3,91,"2319160"
5,"spotify:track:0voOaunLYYqPHrsgXbFVlW","Da-iCE","I wonder","avex trax",3,5,38,"2028764"
6,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,6,26,"1934600"
7,"spotify:track:4PCQHOJFMV9BWq46UMVf2l","Mrs. GREEN APPLE","familie","Universal Music LLC",2,8,23,"1878877"
8,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,7,340,"1864192"
9,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",9,11,117,"1811743"
10,"spotify:track:5LkmpgQYtwHtuvASgnLBe1","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,10,138,"1758225"
11,"spotify:track:00GDUNeJd97qjKp2yrx0OC","Vaundy","風神","SDR Inc.",8,9,14,"1614180"
12,"spotify:track:7Md0Rk4s9khBtVpSD03bWl","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",12,15,296,"1602563"
13,"spotify:track:075HUD50Nuea3rNaABIsNZ","tuki.","晩餐歌 - Bansanka","月面着陸計画",2,14,68,"1599804"
14,"spotify:track:4dmruTsdHIOjfOIeaFitXK","Omoinotake","幾億光年","Sony Music Labels Inc.",2,13,51,"1572781"
15,"spotify:track:170XOP1T4MvY9TLTgPw07D","Mrs. GREEN APPLE","Magic","Universal Music LLC",4,16,84,"1544764"
16,"spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj","Creepy Nuts","オトノケ - Otonoke","Sony Music Labels Inc.",2,12,15,"1543891"
17,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,17,216,"1472262"
18,"spotify:track:3CeUMk1K4RPOpyzxn7JKZV","AKASAKI","Bunny Girl","UME - Global Clearing House",1,20,15,"1442404"
19,"spotify:track:50zAEIE4B1QqhPjRMK2Xmh","Jin","Running Wild","BIGHIT MUSIC",2,24,9,"1439556"
20,"spotify:track:3ECvJ97WjbbaTsCZ64pwgI","Mrs. GREEN APPLE","コロンブス","Universal Music LLC",2,21,32,"1413922"
21,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,22,287,"1308035"
22,"spotify:track:0kdqcbwei4MDWFEX5f33yG","Creepy Nuts","Bling-Bang-Bang-Born","Sony Music Labels Inc.",1,18,54,"1301768"
23,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,26,307,"1264177"
24,"spotify:track:4btYb7Tfjw5bQazC6bQXpl","King Gnu","ねっこ","Sony Music Labels Inc.",18,23,13,"1257038"
25,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,29,301,"1246058"
26,"spotify:track:6woV8uWxn7rcLZxJKYruS1","Kocchi no Kento","はいよろこんで","blowout Music Labels",14,19,30,"1238759"
27,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,25,278,"1209938"
28,"spotify:track:7Cnpb1vBbC46RgVyyKLH7p","aespa","Whiplash","SM Entertainment",7,28,13,"1175137"
29,"spotify:track:3RvdkNMcSy71m0aT6UF9Uf","back number","水平線","Universal Music LLC",1,32,179,"1171537"
30,"spotify:track:3KtwMkj9gml6BDeYlyS8nG","CUTIE STREET","かわいいだけじゃだめですか？","KAWAII LAB.",30,30,16,"1138595"
31,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",12,31,255,"1123081"
32,"spotify:track:5pN2AyWwjzwRoI7gukEVNd","Kenshi Yonezu","さよーならまたいつか！- Sayonara","Sony Music Labels Inc.",5,27,41,"1114465"
33,"spotify:track:2dcUJfnd2BAKS7jUSdlmmO","MISAMO","NEW LOOK","WM Japan",8,36,14,"1085112"
34,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",6,33,299,"1052161"
35,"spotify:track:33qTER0xTXBQPDMSYR1hGX","Mrs. GREEN APPLE","Dear","Universal Music LLC",8,49,35,"1034306"
36,"spotify:track:5glPFBAuA1C85tBcVWVzvO","Fujii Kaze","満ちてゆく","Universal Music LLC",3,35,42,"1023946"
37,"spotify:track:1aKvZDoLGkNMxoRYgkckZG","ILLIT","Magnetic","BELIFT LAB",2,34,43,"1009593"
38,"spotify:track:3jNwPOqdPvQIr5dRT0hzgY","Vaundy","タイムパラドックス","SDR Inc.",3,38,54,"1005650"
39,"spotify:track:5LclntckGFFGFUVGJk9Z4x","back number","新しい恋人達に","Universal Music LLC",3,44,27,"1005532"
40,"spotify:track:7rA2RuTx1dHadrZcoKh8O9","Number_i","GOAT","TOBE MUSIC",5,37,55,"1003241"
41,"spotify:track:3FzRKDirkUsApk11WEz1wz","Number_i","BON","TOBE MUSIC",7,41,34,"1001352"
42,"spotify:track:1YXot2MLAG9sttepCtBRM7","Vaundy","踊り子","SDR Inc.",10,43,165,"991227"
43,"spotify:track:3tRgmNTaFYgtbt7XCy6Les","OFFICIAL HIGE DANDISM","Same Blue","IRORI Records",6,40,15,"981163"
44,"spotify:track:1JdUw14vtWg9Vt4aRfHqwl","Number_i","INZM","TOBE MUSIC",4,42,22,"964435"
45,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",23,39,223,"963887"
