rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5klNADgwB1K5j2quV0SCDL","HANA","Blue Jeans","Sony Music Labels Inc.",1,1,4,"2608201"
2,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,2,12,"2094885"
3,"spotify:track:21VsLvoE7elUmJZLSawaMh","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,3,69,"1960176"
4,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,4,369,"1809212"
5,"spotify:track:2Co1E8jcju2tCgPZIqxkTr","Mrs. GREEN APPLE","breakfast","Universal Music LLC",2,5,10,"1657827"
6,"spotify:track:57zS3lPil2VxdlBLXHu8l2","Mrs. GREEN APPLE","クスシキ","Universal Music LLC",1,6,18,"1630215"
7,"spotify:track:5JTNhYqB0eG0ivgZcBviJ0","HANA","ROSE","Sony Music Labels Inc.",2,7,19,"1578537"
8,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,8,120,"1534250"
9,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",7,9,146,"1380409"
10,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,10,55,"1375952"
11,"spotify:track:7KNY1e9x1MDvpBAmIAN3tz","BE:FIRST","夢中","B-ME",6,13,15,"1280893"
12,"spotify:track:6QGuDk8tY8Lan39gTWtXWK","Lilas","恋風","幾田りら",12,18,17,"1276843"
13,"spotify:track:6cSE6qGHagStJmrPa0jzu9","Mrs. GREEN APPLE","Carrying Happiness","Universal Music LLC",13,22,3,"1267315"
14,"spotify:track:7ikOwlVju9HYUKthPiNHwr","Mrs. GREEN APPLE","ダーリン","Universal Music LLC",2,11,29,"1254838"
15,"spotify:track:20mMzqcOAO1J5qmM7Q6sP0","HANA","Burning Flower","Sony Music Labels Inc.",8,12,9,"1199700"
16,"spotify:track:6FhWelfRDMFZRtFUU6SIdC","sakanaction","怪獣","NF Records",1,17,25,"1188514"
17,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YGEX",10,14,4,"1185648"
18,"spotify:track:4ujiGt8LsQUoZF7wR0BZxW","HANA","Drop","Sony Music Labels Inc.",15,15,27,"1166444"
19,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,23,336,"1162019"
20,"spotify:track:5LkmpgQYtwHtuvASgnLBe1","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,16,167,"1109863"
21,"spotify:track:35MeePbBnryubkVG0v8GbI","back number","ブルーアンバー","Universal Music LLC",6,29,15,"1107333"
22,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,24,316,"1086518"
23,"spotify:track:7Md0Rk4s9khBtVpSD03bWl","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",9,26,325,"1076610"
24,"spotify:track:170XOP1T4MvY9TLTgPw07D","Mrs. GREEN APPLE","Magic","Universal Music LLC",4,25,113,"1058660"
25,"spotify:track:7sO2NML7SulscK8RR27uUf","Mrs. GREEN APPLE","天国","Universal Music LLC",2,19,14,"1056196"
26,"spotify:track:2OhStQJiQ1CFGvCZKMaItL","LiSA","残酷な夜に輝け - Shine in the Cruel Night","Sony Music Labels Inc.",26,51,3,"1052975"
27,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",15,21,330,"1048301"
28,"spotify:track:2zxK14g3shGRbgjUmKaj2x","CHANMINA","SAD SONG","WM Japan",14,38,28,"1043923"
29,"spotify:track:6xLSq48LkhwFTwKx442veN","Number_i","GOD_i","TOBE MUSIC",11,28,28,"1032465"
30,"spotify:track:0voOaunLYYqPHrsgXbFVlW","Da-iCE","I wonder","avex trax",3,20,67,"1014420"
31,"spotify:track:5NTtQCnREVVfZuBjVMF4dm","Shota Shimizu","PUZZLE","Sony Music Labels Inc.",14,32,18,"998180"
32,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,37,307,"993883"
33,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,27,245,"992027"
34,"spotify:track:7emibp3qHeqNNYqZ2Y09xb","ORANGE RANGE","イケナイ太陽","Sony Music Labels Inc.",34,41,22,"975655"
35,"spotify:track:6aOhyW3xoiiQSNRSsOpLcF","Mrs. GREEN APPLE","ビターバカンス","Universal Music LLC",2,31,36,"969498"
36,"spotify:track:5Ak1F5nGzM4KRhE0H1Q3CP","Omoinotake","幾億光年","Sony Music Labels Inc.",2,34,80,"956093"
37,"spotify:track:7c1icp8E7aYG90vA3wo3Se","Vaundy","再会","SDR Inc.",33,33,4,"939221"
38,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,73,262,"933095"
39,"spotify:track:6TijPbRQPU86xEiN8Dh3YF","Mrs. GREEN APPLE","コロンブス","Universal Music LLC",2,30,61,"929987"
40,"spotify:track:3RvdkNMcSy71m0aT6UF9Uf","back number","水平線","Universal Music LLC",1,39,208,"906707"
41,"spotify:track:1gosofqcJ7t3IUrQpDwGVL","Number_i","BON","TOBE MUSIC",7,42,63,"902845"
42,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,46,259,"887256"
43,"spotify:track:6njCYAgcQgHAmbN7VChcrI","CUTIE STREET","かわいいだけじゃだめですか？","KAWAII LAB.",17,35,45,"860217"
44,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",12,40,284,"854593"
45,"spotify:track:1JdUw14vtWg9Vt4aRfHqwl","Number_i","INZM","TOBE MUSIC",4,45,51,"854083"
46,"spotify:track:18AMT576rBlQFMzUTS7WBa","TWICE","THIS IS FOR","WM Japan",30,36,4,"848404"
47,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,62,368,"826145"
48,"spotify:track:0ANuqsirxjEIORpt9PyB4E","Mrs. GREEN APPLE","familie","Universal Music LLC",2,44,52,"821735"
49,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,43,196,"804882"
50,"spotify:track:7rA2RuTx1dHadrZcoKh8O9","Number_i","GOAT","TOBE MUSIC",5,47,84,"804309"
51,"spotify:track:075HUD50Nuea3rNaABIsNZ","tuki.","晩餐歌 - Bansanka","月面着陸計画",2,48,97,"773775"
52,"spotify:track:5l1GC6kB10b5myLMLdVqEX","AiNA THE END","革命道中 - On The Way","avex trax",52,53,5,"721466"
53,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",53,66,4,"665338"
54,"spotify:track:0AtZkwQcZmhVzQCEJga3ni","Aimer","太陽が昇らない世界 - A World Where the Sun Never Rises","Sony Music Labels Inc.",54,54,3,"653974"
55,"spotify:track:7rPEpMvt6O2Np1i7TFk3Hc","King Gnu","TWILIGHT!!!","Sony Music Labels Inc.",2,50,16,"623050"
56,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,95,392,"621065"
57,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,52,250,"620293"
58,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,60,351,"615098"
59,"spotify:track:20VZXnRzvcS0qVMOThjjmM","HANA","Tiger","Sony Music Labels Inc.",52,55,15,"610061"
60,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,74,173,"594828"
61,"spotify:track:2BfzhBl79bcPOHHXAXJkTY","CHANMINA","ハレンチ","WM Japan",48,92,58,"587779"
62,"spotify:track:0dzbNEBsrs17os3jJOFLar","XG","IS THIS LOVE","XGALX",20,58,23,"584548"
63,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",6,56,328,"583629"
64,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",23,71,252,"582823"
65,"spotify:track:0I0zZHGJ6ea8TxwbUvvJEH","aiko","花火","ポニーキャニオン",62,70,37,"567331"
66,"spotify:track:1eULGMOdkcFd3xTD1zh2f5","Fujii Kaze","Love Like This","Universal Music LLC",66,-1,1,"567078"
67,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,68,262,"566759"
68,"spotify:track:4ER5mnbHqsvggEcoVMdFSk","Mrs. GREEN APPLE","ANTENNA","Universal Music LLC",57,63,100,"559463"
69,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,91,202,"556211"
70,"spotify:track:1ZCFq7Fq1ZN5nI5GHXEAdg","YUI","SUMMER SONG","Sony Music Labels Inc.",60,61,11,"551942"
71,"spotify:track:7f9DsQEsIoeTwKxV6shsom","back number","恋","Universal Music LLC",50,85,140,"547883"
72,"spotify:track:6v1pCoeCJjphsCyh148icW","CANDY TUNE","倍倍FIGHT!","KAWAII LAB.",64,67,22,"543690"
73,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,82,223,"540510"
74,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,72,42,"532889"
75,"spotify:track:1H6SLuE3e50BS0V8Na1XzQ","King & Prince","I Know","Universal Music LLC",75,-1,1,"532107"
76,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,90,347,"531676"
77,"spotify:track:5aDgM8rYPT15CqjkN1EIKq","CHANMINA","Never Grow Up","WM Japan",55,107,174,"531004"
78,"spotify:track:1KLg01cjnRsENoFhJWUTSd","Kenshi Yonezu","Plazma","Sony Music Labels Inc.",4,59,29,"530885"
79,"spotify:track:4a48lWUd64bZgHUDx0GZlj","sakanaction","新宝島","NF Records",4,75,167,"527232"
80,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,84,108,"526274"
