rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,1,18,"3106276"
2,"spotify:track:59hVbgr8rfYkDbHfr8RcGI","Kenshi Yonezu","IRIS OUT","Sony Music Labels Inc.",2,-1,1,"2936741"
3,"spotify:track:5klNADgwB1K5j2quV0SCDL","HANA","Blue Jeans","Sony Music Labels Inc.",1,2,10,"2317562"
4,"spotify:track:21VsLvoE7elUmJZLSawaMh","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,3,75,"1847898"
5,"spotify:track:6x6MPCHCBGyPDPXkoelyVN","HANA","BAD LOVE","Sony Music Labels Inc.",5,29,2,"1823251"
6,"spotify:track:1oFqKeepmT5S8BCGqJl7Ar","AiNA THE END","革命道中 - On The Way","avex trax",4,4,11,"1812546"
7,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,6,61,"1691857"
8,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,7,375,"1529970"
9,"spotify:track:5JTNhYqB0eG0ivgZcBviJ0","HANA","ROSE","Sony Music Labels Inc.",2,5,25,"1513001"
10,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,8,126,"1365577"
11,"spotify:track:0IByNT868RxZwmcj1rQgno","Fujii Kaze","Prema","Universal Music LLC",11,11,2,"1363742"
12,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",7,10,152,"1306690"
13,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,14,251,"1267564"
14,"spotify:track:57zS3lPil2VxdlBLXHu8l2","Mrs. GREEN APPLE","クスシキ","Universal Music LLC",1,12,24,"1252348"
15,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,16,342,"1226631"
16,"spotify:track:2RMBCQdXkfFArpX3NIuuNm","neguse., 汐れいら","織姫とBABY","Sony Music Labels Inc.",16,28,8,"1191674"
17,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,25,313,"1172528"
18,"spotify:track:7KNY1e9x1MDvpBAmIAN3tz","BE:FIRST","夢中","B-ME",6,18,21,"1166772"
19,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,51,229,"1142950"
20,"spotify:track:4ujiGt8LsQUoZF7wR0BZxW","HANA","Drop","Sony Music Labels Inc.",15,19,33,"1125146"
21,"spotify:track:3hp4ZggkNMsre9cutCSnLK","Mrs. GREEN APPLE","夏の影","Universal Music LLC",4,9,6,"1124966"
22,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",20,20,10,"1121814"
23,"spotify:track:6QGuDk8tY8Lan39gTWtXWK","Lilas","恋風","幾田りら",11,15,23,"1120451"
24,"spotify:track:6xLSq48LkhwFTwKx442veN","Number_i","GOD_i","TOBE MUSIC",11,31,34,"1114316"
25,"spotify:track:2Co1E8jcju2tCgPZIqxkTr","Mrs. GREEN APPLE","breakfast","Universal Music LLC",2,17,16,"1106776"
26,"spotify:track:3GnJI7OWCMANWYzdnfvb2B","BE:FIRST","Secret Garden","B-ME",18,23,4,"1091152"
27,"spotify:track:14KZzCx6mbOCeM0e5iFt3N","Number_i","未確認領域","TOBE MUSIC",13,13,6,"1078805"
28,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",9,21,331,"1053447"
29,"spotify:track:1gosofqcJ7t3IUrQpDwGVL","Number_i","BON","TOBE MUSIC",7,30,69,"1053360"
30,"spotify:track:6FhWelfRDMFZRtFUU6SIdC","sakanaction","怪獣","NF Records",1,22,31,"1034041"
31,"spotify:track:7ikOwlVju9HYUKthPiNHwr","Mrs. GREEN APPLE","ダーリン","Universal Music LLC",2,24,35,"1022333"
32,"spotify:track:3RvdkNMcSy71m0aT6UF9Uf","back number","水平線","Universal Music LLC",1,35,214,"1015237"
33,"spotify:track:4QIKSlDV5YIjr0kqT1Ad32","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,32,173,"1007913"
34,"spotify:track:35MeePbBnryubkVG0v8GbI","back number","ブルーアンバー","Universal Music LLC",6,36,21,"998953"
35,"spotify:track:1JdUw14vtWg9Vt4aRfHqwl","Number_i","INZM","TOBE MUSIC",4,39,57,"996000"
36,"spotify:track:2zxK14g3shGRbgjUmKaj2x","CHANMINA","SAD SONG","WM Japan",14,34,34,"989537"
37,"spotify:track:45uzEq3hAOy8uayrvDLY2C","Fujii Kaze","Love Like This","Universal Music LLC",27,27,7,"961055"
38,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",15,41,336,"946156"
39,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,48,374,"945453"
40,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,44,265,"936019"
41,"spotify:track:20mMzqcOAO1J5qmM7Q6sP0","HANA","Burning Flower","Sony Music Labels Inc.",8,26,15,"933824"
42,"spotify:track:5Ak1F5nGzM4KRhE0H1Q3CP","Omoinotake","幾億光年","Sony Music Labels Inc.",2,38,86,"924802"
43,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YGEX",10,33,10,"915077"
44,"spotify:track:3HGHvxci8vnRg7RZ5E6lzi","noa","1000日間","乃紫",43,43,6,"914522"
45,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,47,322,"905756"
46,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,50,202,"893720"
47,"spotify:track:2OhStQJiQ1CFGvCZKMaItL","LiSA","残酷な夜に輝け - Shine in the Cruel Night","Sony Music Labels Inc.",20,42,9,"890680"
48,"spotify:track:5NTtQCnREVVfZuBjVMF4dm","Shota Shimizu","PUZZLE","Sony Music Labels Inc.",14,45,24,"889373"
49,"spotify:track:3Aj0zsny1zlTLevRxfEEKc","Fujii Kaze","Hachikō","Universal Music LLC",37,37,11,"845603"
50,"spotify:track:4gKyKGU7VdyE1ZhFhfg6J0","Number_i","Numbers Ur Zone","TOBE MUSIC",50,-1,1,"786989"
51,"spotify:track:76OElzXqlyLCdlSypwSKBy","Snow Man","カリスマックス -CHARISMAX","MENT RECORDING",40,40,4,"781627"
52,"spotify:track:2TRxremVZ0t2JVu5OFxbiA","OFFICIAL HIGE DANDISM","らしさ","IRORI Records",28,46,6,"743608"
53,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,63,268,"721061"
54,"spotify:track:1sUjTLLCJzcxC15GUBrOlg","aespa","Rich Man","SM Entertainment",54,64,2,"680671"
55,"spotify:track:20VZXnRzvcS0qVMOThjjmM","HANA","Tiger","Sony Music Labels Inc.",52,56,21,"676146"
56,"spotify:track:2BfzhBl79bcPOHHXAXJkTY","CHANMINA","ハレンチ","WM Japan",48,78,64,"670069"
57,"spotify:track:075HUD50Nuea3rNaABIsNZ","tuki.","晩餐歌 - Bansanka","月面着陸計画",2,65,103,"663403"
58,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",23,72,258,"659191"
59,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,83,278,"658122"
60,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,80,398,"650258"
61,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,70,268,"648997"
62,"spotify:track:2VmWOZiKDnLq373THopgWC","natori","プロポーズ","Sony Music Labels Inc.",55,60,11,"641996"
63,"spotify:track:3Qa1rG4kSuGnmVHChIJUtU","King Gnu","SO BAD","Sony Music Labels Inc.",61,61,2,"641741"
64,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,69,179,"629605"
65,"spotify:track:5aDgM8rYPT15CqjkN1EIKq","CHANMINA","Never Grow Up","WM Japan",55,79,180,"629472"
66,"spotify:track:298ROhlpzNNOujR3q9XkP0","BE:FIRST","空","B-ME",66,104,9,"621635"
67,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,68,255,"620399"
68,"spotify:track:0voOaunLYYqPHrsgXbFVlW","Da-iCE","I wonder","avex trax",3,66,73,"619114"
69,"spotify:track:170XOP1T4MvY9TLTgPw07D","Mrs. GREEN APPLE","Magic","Universal Music LLC",4,54,119,"618742"
70,"spotify:track:3LWVXp636uLT356Rj08Jaz","Jimin","Be Mine","BIGHIT MUSIC",53,91,26,"615060"
71,"spotify:track:7emibp3qHeqNNYqZ2Y09xb","ORANGE RANGE","イケナイ太陽","Sony Music Labels Inc.",34,49,28,"614674"
72,"spotify:track:7rA2RuTx1dHadrZcoKh8O9","Number_i","GOAT","TOBE MUSIC",5,52,90,"612844"
73,"spotify:track:5RIQU2JDuXC4NkLiHNNMon","Fujii Kaze","花","Universal Music LLC",7,73,100,"608124"
74,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,86,208,"600914"
75,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",12,88,290,"593905"
76,"spotify:track:5glPFBAuA1C85tBcVWVzvO","Fujii Kaze","満ちてゆく","Universal Music LLC",3,74,77,"592571"
77,"spotify:track:5U4PgFWzfzY7VEg9Ck4ziF","Fujii Kaze","ガーデン","Universal Music LLC",10,77,125,"585864"
78,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,76,357,"572258"
79,"spotify:track:7f9DsQEsIoeTwKxV6shsom","back number","恋","Universal Music LLC",50,87,146,"563380"
80,"spotify:track:0N8Xztr4pBHJ7V0moJWhbO","Aimyon","愛を伝えたいだとか","WM Japan",4,105,294,"557117"
81,"spotify:track:46LSraL1efyLHbM5DehGtN","Fujii Kaze","Casket Girl","Universal Music LLC",53,53,2,"550604"
82,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,93,353,"544583"
83,"spotify:track:6njCYAgcQgHAmbN7VChcrI","CUTIE STREET","かわいいだけじゃだめですか？","KAWAII LAB.",17,75,51,"542328"
84,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",1,89,195,"531178"
