rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:59hVbgr8rfYkDbHfr8RcGI","Kenshi Yonezu","IRIS OUT","Sony Music Labels Inc.",1,1,3,"6643939"
2,"spotify:track:4oE7MyJhqSD3BaHRpNs8Nl","Kenshi Yonezu, Hikaru Utada","JANE DOE","Sony Music Labels Inc.",2,4,2,"3797217"
3,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,2,20,"2571933"
4,"spotify:track:5klNADgwB1K5j2quV0SCDL","HANA","Blue Jeans","Sony Music Labels Inc.",1,3,12,"2064515"
5,"spotify:track:1oFqKeepmT5S8BCGqJl7Ar","AiNA THE END","革命道中 - On The Way","avex trax",4,5,13,"1910273"
6,"spotify:track:21VsLvoE7elUmJZLSawaMh","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,7,77,"1712426"
7,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,6,63,"1656918"
8,"spotify:track:2RMBCQdXkfFArpX3NIuuNm","neguse., 汐れいら","織姫とBABY","Sony Music Labels Inc.",8,9,10,"1634088"
9,"spotify:track:6x6MPCHCBGyPDPXkoelyVN","HANA","BAD LOVE","Sony Music Labels Inc.",5,8,4,"1537343"
10,"spotify:track:5JTNhYqB0eG0ivgZcBviJ0","HANA","ROSE","Sony Music Labels Inc.",2,10,27,"1448051"
11,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,11,377,"1447736"
12,"spotify:track:1eOnQiXOa2oO3UCQsD9u0m","Number_i","Numbers Ur Zone","TOBE MUSIC",12,12,3,"1395397"
13,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,14,128,"1336753"
14,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",7,16,154,"1293632"
15,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,15,344,"1271932"
16,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,20,315,"1255372"
17,"spotify:track:69AwhLeXrM9yAvE0EBSVdw","Number_i","未確認領域","TOBE MUSIC",13,13,8,"1250163"
18,"spotify:track:2r9FKxbJqkKMhCc5RMUVQg","Number_i","GOD_i","TOBE MUSIC",11,17,36,"1211514"
19,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,18,253,"1210100"
