rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",1,1,17,"2722410"
2,"spotify:track:5klNADgwB1K5j2quV0SCDL","HANA","Blue Jeans","Sony Music Labels Inc.",1,2,9,"2165296"
3,"spotify:track:21VsLvoE7elUmJZLSawaMh","Mrs. GREEN APPLE","ライラック","Universal Music LLC",1,3,74,"1717225"
4,"spotify:track:1oFqKeepmT5S8BCGqJl7Ar","AiNA THE END","革命道中 - On The Way","avex trax",4,5,10,"1637597"
5,"spotify:track:5JTNhYqB0eG0ivgZcBviJ0","HANA","ROSE","Sony Music Labels Inc.",2,4,24,"1534845"
6,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,6,60,"1510808"
7,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",2,8,374,"1429192"
8,"spotify:track:0teqQ0PYqVDyyXJuPOyMhu","Mrs. GREEN APPLE","ケセラセラ","Universal Music LLC",3,10,125,"1306637"
9,"spotify:track:3hp4ZggkNMsre9cutCSnLK","Mrs. GREEN APPLE","夏の影","Universal Music LLC",4,7,5,"1251589"
10,"spotify:track:3YML5IHoqWbw9c9vJJvrvM","Mrs. GREEN APPLE","Soranji","Universal Music LLC",7,12,151,"1248940"
11,"spotify:track:0IByNT868RxZwmcj1rQgno","Fujii Kaze","Prema","Universal Music LLC",11,-1,1,"1238538"
12,"spotify:track:57zS3lPil2VxdlBLXHu8l2","Mrs. GREEN APPLE","クスシキ","Universal Music LLC",1,9,23,"1223416"
13,"spotify:track:14KZzCx6mbOCeM0e5iFt3N","Number_i","未確認領域","TOBE MUSIC",13,15,5,"1179331"
14,"spotify:track:7dTW21YAJxnAOiUh7Rtu9S","Vaundy","怪獣の花唄","SDR Inc.",1,14,250,"1177178"
15,"spotify:track:6QGuDk8tY8Lan39gTWtXWK","Lilas","恋風","幾田りら",11,16,22,"1138861"
16,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,22,341,"1120370"
17,"spotify:track:2Co1E8jcju2tCgPZIqxkTr","Mrs. GREEN APPLE","breakfast","Universal Music LLC",2,13,15,"1120129"
18,"spotify:track:7KNY1e9x1MDvpBAmIAN3tz","BE:FIRST","夢中","B-ME",6,11,20,"1089909"
19,"spotify:track:4ujiGt8LsQUoZF7wR0BZxW","HANA","Drop","Sony Music Labels Inc.",15,20,32,"1089486"
20,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",20,24,9,"1087475"
21,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",9,19,330,"1081945"
22,"spotify:track:6FhWelfRDMFZRtFUU6SIdC","sakanaction","怪獣","NF Records",1,17,30,"1066949"
23,"spotify:track:3GnJI7OWCMANWYzdnfvb2B","BE:FIRST","Secret Garden","B-ME",18,18,3,"1057949"
24,"spotify:track:7ikOwlVju9HYUKthPiNHwr","Mrs. GREEN APPLE","ダーリン","Universal Music LLC",2,21,34,"1029415"
25,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",8,34,312,"1027332"
26,"spotify:track:20mMzqcOAO1J5qmM7Q6sP0","HANA","Burning Flower","Sony Music Labels Inc.",8,23,14,"1018747"
27,"spotify:track:45uzEq3hAOy8uayrvDLY2C","Fujii Kaze","Love Like This","Universal Music LLC",27,93,6,"1014312"
28,"spotify:track:2RMBCQdXkfFArpX3NIuuNm","neguse., 汐れいら","織姫とBABY","Sony Music Labels Inc.",28,46,7,"996132"
29,"spotify:track:6x6MPCHCBGyPDPXkoelyVN","HANA","BAD LOVE","Sony Music Labels Inc.",29,-1,1,"994226"
30,"spotify:track:1gosofqcJ7t3IUrQpDwGVL","Number_i","BON","TOBE MUSIC",7,26,68,"990308"
31,"spotify:track:6xLSq48LkhwFTwKx442veN","Number_i","GOD_i","TOBE MUSIC",11,29,33,"988188"
32,"spotify:track:4QIKSlDV5YIjr0kqT1Ad32","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",2,27,172,"979477"
33,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YGEX",10,25,9,"961598"
34,"spotify:track:2zxK14g3shGRbgjUmKaj2x","CHANMINA","SAD SONG","WM Japan",14,37,33,"950725"
35,"spotify:track:3RvdkNMcSy71m0aT6UF9Uf","back number","水平線","Universal Music LLC",1,39,213,"944338"
36,"spotify:track:35MeePbBnryubkVG0v8GbI","back number","ブルーアンバー","Universal Music LLC",6,30,20,"942710"
37,"spotify:track:3Aj0zsny1zlTLevRxfEEKc","Fujii Kaze","Hachikō","Universal Music LLC",37,192,10,"928131"
38,"spotify:track:5Ak1F5nGzM4KRhE0H1Q3CP","Omoinotake","幾億光年","Sony Music Labels Inc.",2,32,85,"910496"
39,"spotify:track:1JdUw14vtWg9Vt4aRfHqwl","Number_i","INZM","TOBE MUSIC",4,31,56,"909252"
40,"spotify:track:76OElzXqlyLCdlSypwSKBy","Snow Man","カリスマックス -CHARISMAX","MENT RECORDING",40,49,3,"907769"
41,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",15,38,335,"907355"
42,"spotify:track:2OhStQJiQ1CFGvCZKMaItL","LiSA","残酷な夜に輝け - Shine in the Cruel Night","Sony Music Labels Inc.",20,28,8,"898440"
43,"spotify:track:3HGHvxci8vnRg7RZ5E6lzi","noa","1000日間","乃紫",43,53,5,"893346"
44,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,44,264,"881421"
45,"spotify:track:5NTtQCnREVVfZuBjVMF4dm","Shota Shimizu","PUZZLE","Sony Music Labels Inc.",14,33,23,"879729"
46,"spotify:track:2TRxremVZ0t2JVu5OFxbiA","OFFICIAL HIGE DANDISM","らしさ","IRORI Records",28,35,5,"876206"
47,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,41,321,"862722"
48,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,40,373,"853151"
49,"spotify:track:7emibp3qHeqNNYqZ2Y09xb","ORANGE RANGE","イケナイ太陽","Sony Music Labels Inc.",34,43,27,"838052"
50,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,42,201,"820282"
51,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,61,228,"811280"
52,"spotify:track:7rA2RuTx1dHadrZcoKh8O9","Number_i","GOAT","TOBE MUSIC",5,36,89,"750638"
53,"spotify:track:46LSraL1efyLHbM5DehGtN","Fujii Kaze","Casket Girl","Universal Music LLC",53,-1,1,"736739"
54,"spotify:track:170XOP1T4MvY9TLTgPw07D","Mrs. GREEN APPLE","Magic","Universal Music LLC",4,45,118,"730540"
55,"spotify:track:1GfRjLG3DivFZEr85b6k7G","Stray Kids","CEREMONY","Sony Music Labels Inc.",50,50,3,"694340"
56,"spotify:track:20VZXnRzvcS0qVMOThjjmM","HANA","Tiger","Sony Music Labels Inc.",52,54,20,"684564"
57,"spotify:track:2D7Bqzfa2pJqa0LUftrVgx","Fujii Kaze","I Need U Back","Universal Music LLC",57,-1,1,"682234"
58,"spotify:track:6cSE6qGHagStJmrPa0jzu9","Mrs. GREEN APPLE","Carrying Happiness","Universal Music LLC",13,47,8,"677320"
59,"spotify:track:7xWKGIFGLxBJAyGSus7BOJ","Fujii Kaze","It Ain't Over","Universal Music LLC",59,-1,1,"671219"
60,"spotify:track:2VmWOZiKDnLq373THopgWC","natori","プロポーズ","Sony Music Labels Inc.",55,55,10,"667336"
61,"spotify:track:3Qa1rG4kSuGnmVHChIJUtU","King Gnu","SO BAD","Sony Music Labels Inc.",61,-1,1,"666376"
62,"spotify:track:3b7ejK9HytsRwa1Wne277w","ZEROBASEONE","ICONIK","WAKEONE",62,169,2,"665907"
63,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,56,267,"637361"
64,"spotify:track:1sUjTLLCJzcxC15GUBrOlg","aespa","Rich Man","SM Entertainment",64,-1,1,"626352"
65,"spotify:track:075HUD50Nuea3rNaABIsNZ","tuki.","晩餐歌 - Bansanka","月面着陸計画",2,57,102,"625654"
66,"spotify:track:0voOaunLYYqPHrsgXbFVlW","Da-iCE","I wonder","avex trax",3,59,72,"621123"
67,"spotify:track:2vQhYhGSBBamRhhJeWprr1","Fujii Kaze","You","Universal Music LLC",67,-1,1,"616649"
68,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,67,254,"615414"
69,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",7,68,178,"614638"
70,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,69,267,"607749"
71,"spotify:track:1Vw0JiY6Jk8vCypHzb3fo4","Fujii Kaze","Okay, Goodbye","Universal Music LLC",71,-1,1,"594590"
72,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",23,65,257,"588253"
73,"spotify:track:5RIQU2JDuXC4NkLiHNNMon","Fujii Kaze","花","Universal Music LLC",7,132,99,"584363"
74,"spotify:track:5glPFBAuA1C85tBcVWVzvO","Fujii Kaze","満ちてゆく","Universal Music LLC",3,111,76,"567494"
75,"spotify:track:6njCYAgcQgHAmbN7VChcrI","CUTIE STREET","かわいいだけじゃだめですか？","KAWAII LAB.",17,72,50,"564614"
76,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,66,356,"563678"
77,"spotify:track:5U4PgFWzfzY7VEg9Ck4ziF","Fujii Kaze","ガーデン","Universal Music LLC",10,119,124,"560929"
78,"spotify:track:2BfzhBl79bcPOHHXAXJkTY","CHANMINA","ハレンチ","WM Japan",48,63,63,"560431"
79,"spotify:track:5aDgM8rYPT15CqjkN1EIKq","CHANMINA","Never Grow Up","WM Japan",55,71,179,"557771"
80,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,70,397,"555582"
81,"spotify:track:3K0Xr4N0ccBKqBBHDARIFy","Fujii Kaze","Forever Young","Universal Music LLC",81,-1,1,"543484"
82,"spotify:track:2c6xH9usslUoHnOzsRhpcP","IVE","XOXZ","Sony Music Labels Inc.",60,60,2,"540409"
83,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,62,277,"538921"
